Date,Close,High,Low,Open,Adj Close,Volume
12/17/2013,26.6466217,26.91810417,26.60976028,26.72034645,26.6466217,61658247
12/18/2013,27.01748276,27.02246284,26.37713242,26.69618607,27.01748276,88743390
12/19/2013,27.05409431,27.1978054,26.87626076,26.91835213,27.05409431,66877738
12/20/2013,27.41275024,27.42644882,27.09842873,27.10589981,27.41275024,130953011
12/23/2013,27.77339745,27.79083252,27.52482986,27.59257507,27.77339745,69122119
12/24/2013,27.69220352,27.77688408,27.59905243,27.77016068,27.69220352,29478078
12/26/2013,27.83217812,27.8705349,27.61374664,27.74625015,27.83217812,53712576
12/27/2013,27.85559082,27.90241432,27.71960068,27.89544106,27.85559082,63023345
12/30/2013,27.63292503,27.90789413,27.62196541,27.90390968,27.63292503,49629328
12/31/2013,27.91312408,27.92034721,27.55322456,27.7021656,27.91312408,54519590
1/2/2014,27.72408295,27.83940125,27.60303688,27.7823658,27.72408295,73129082
1/3/2014,27.52184105,27.81897736,27.52009773,27.77090836,27.52184105,66917888
1/6/2014,27.82869148,27.86704636,27.55770683,27.72134399,27.82869148,71037271
1/7/2014,28.36517906,28.38585281,27.92433357,28.01997375,28.36517906,102486711
1/8/2014,28.42420959,28.57589149,28.22644997,28.54301453,28.42420959,90036218
1/9/2014,28.15048409,28.49868011,28.0339222,28.47925377,28.15048409,83692529
1/10/2014,28.14899063,28.37066078,27.95148087,28.37066078,28.14899063,86061375
1/13/2014,27.96966362,28.56567955,27.82495499,28.05658722,27.96966362,97118665
1/14/2014,28.62769508,28.66754723,28.09693527,28.34251595,28.62769508,99676216
1/15/2014,28.60826874,28.76717377,28.48797035,28.71711159,28.60826874,78300393
1/16/2014,28.79755974,28.84015083,28.59282684,28.620224,28.79755974,67608467
1/17/2014,28.65584183,28.90739822,28.4981823,28.8132515,28.65584183,108457005
1/21/2014,28.98386192,28.99133301,28.67501831,28.91486931,28.98386192,79492846
1/22/2014,29.01673889,29.0882206,28.86331367,29.05633926,29.01673889,63091600
1/23/2014,28.89419746,28.95372391,28.75148201,28.89170647,28.89419746,78256228
1/24/2014,27.99083328,28.73105812,27.97016144,28.66779518,27.99083328,156283602
1/27/2014,27.42794228,28.0573349,26.95571327,28.04737282,27.42794228,174796734
1/28/2014,27.97040939,28.03865433,27.64488029,27.65434456,27.97040939,88739375
1/29/2014,27.56966209,27.93902779,27.38286209,27.87352371,27.56966209,95552818
1/30/2014,28.27875328,28.70465851,28.07601357,28.51810646,28.27875328,204419353
1/31/2014,29.41399956,29.55272865,28.6707859,29.17439651,29.41399956,223486554
2/3/2014,28.2299366,29.43267822,28.19457054,29.3699131,28.2299366,183449044
2/4/2014,28.3477459,28.76717377,28.31910324,28.34351158,28.3477459,112897588
2/5/2014,28.47327423,28.66181755,28.09519196,28.47775841,28.47327423,96139007
2/6/2014,28.89071083,28.89569283,28.58161926,28.6707859,28.89071083,78155853
2/7/2014,29.32607841,29.33753586,28.90565491,29.08174324,29.32607841,105843245
2/10/2014,29.21375084,29.44961548,29.11636543,29.1856041,29.21375084,78099643
2/11/2014,29.64338875,29.68548203,29.19581795,29.39407349,29.64338875,82339476
2/12/2014,29.55646515,29.63890648,29.4242115,29.61399841,29.55646515,69238554
2/13/2014,29.88548279,29.88548279,29.38137054,29.40851974,29.88548279,73731331
2/14/2014,29.95771027,29.99731255,29.70864487,29.77863121,29.95771027,87795852
2/18/2014,30.15895653,30.20852089,29.88797379,29.92309189,30.15895653,84672187
2/19/2014,29.94625473,30.11761284,29.82570648,30.01997757,29.94625473,84459392
2/20/2014,29.99033928,30.05957985,29.89345169,29.96617889,29.99033928,68287001
2/21/2014,29.98236847,30.13380051,29.95870781,30.08249283,29.98236847,74771214
2/24/2014,30.19955444,30.39009094,30.01499557,30.02147293,30.19955444,67223027
2/25/2014,30.38610458,30.4981842,30.14749908,30.28498459,30.38610458,57763704
2/26/2014,30.39034081,30.60727692,30.2306881,30.48573112,30.39034081,79585191
2/27/2014,30.36642838,30.4914608,30.31163406,30.34600639,30.36642838,50588912
2/28/2014,30.27776146,30.49046326,30.04289246,30.39457321,30.27776146,92890878
3/3/2014,29.95497131,30.08324051,29.69220543,30.05609131,29.95497131,84507572
3/4/2014,30.25933075,30.28647995,30.12458611,30.26157188,30.25933075,58928052
3/5/2014,30.34276772,30.46281815,30.17215729,30.26281738,30.34276772,49597208
3/6/2014,30.37639236,30.53928185,30.35123634,30.44289207,30.37639236,50914126
3/7/2014,30.25634193,30.56020355,30.17290497,30.55547142,30.25634193,60831159
3/10/2014,30.17614174,30.32732582,29.98984146,30.2787571,30.17614174,48766105
3/11/2014,29.88772392,30.24463654,29.80428505,30.23093605,29.88772392,68776830
3/12/2014,30.06979179,30.08349037,29.49419975,29.79830933,30.06979179,78866507
3/13/2014,29.61549377,30.14949226,29.50839424,30.08597946,29.61549377,94175675
3/14/2014,29.21051216,29.66057587,29.20378685,29.43940353,29.21051216,92099924
3/17/2014,29.69120979,29.81499672,29.34276581,29.37116051,29.69120979,86808163
3/18/2014,30.16842079,30.1751461,29.71512032,29.75522041,30.16842079,72872123
3/19/2014,29.86929321,30.18660355,29.74874306,30.18187141,29.86929321,64757822
3/20/2014,29.81723785,30.12732506,29.77240562,29.88672638,29.81723785,67640587
3/21/2014,29.46555519,30.12782478,29.45086098,30.04513359,29.46555519,128821050
3/24/2014,28.84015083,29.51188278,28.54176712,29.49419975,28.84015083,121939352
3/25/2014,28.85982513,29.13678741,28.56792068,29.04114723,28.85982513,96769361
3/26/2014,28.19357491,29.17987633,28.1818676,28.94176865,28.19357491,103586819
3/27/2014,27.84654617,28.32224083,27.57030678,28.32224083,27.84654617,262719
3/28/2014,27.92283821,28.24395561,27.85701942,27.98317146,27.92283821,824257
3/31/2014,27.77225113,28.27237892,27.77025795,28.26689339,27.77225113,216593
4/1/2014,28.28035545,28.34468079,27.8590126,27.8590126,28.28035545,158434
4/2/2014,28.27237892,30.15869904,28.03253746,29.91736221,28.27237892,2942055
4/3/2014,28.4090023,29.28360176,28.12927055,28.41448784,28.4090023,101983228
4/4/2014,27.08264542,28.80940437,27.07566452,28.65383148,27.08264542,127386783
4/7/2014,26.83382797,27.34891319,26.28533363,26.96297264,26.83382797,88033033
4/8/2014,27.66903496,27.67402077,27.00635338,27.05571938,27.66903496,63024560
4/9/2014,28.12977028,28.19110107,27.57180214,27.90438843,28.12977028,66616395
4/10/2014,26.97344398,28.17265129,26.92108727,28.17265129,26.97344398,80737057
4/11/2014,26.45736122,26.92607307,26.25441742,26.55459404,26.45736122,78496923
4/14/2014,26.55309868,27.13051224,26.40550423,26.83881378,26.55309868,51501009
4/15/2014,26.74856186,26.84878731,25.85202217,26.76750946,26.74856186,77101101
4/16/2014,27.75081062,27.77374649,26.92607307,27.07566452,27.75081062,97865955
4/17/2014,26.73160744,27.39977455,26.48478508,27.36536789,26.73160744,136190888
4/21/2014,26.35863113,26.76152611,26.20804596,26.73160744,26.35863113,51334553
4/22/2014,26.66728592,26.78795433,26.30328369,26.35963058,26.66728592,47307527
4/23/2014,26.27486229,26.62041473,26.24045753,26.61642456,26.27486229,41046384
4/24/2014,26.18610573,26.50971794,26.0345211,26.43093491,26.18610573,37663121
4/25/2014,25.73833466,26.16316986,25.70043945,26.05396843,25.73833466,42007014
4/28/2014,25.78670311,25.85900307,25.07116699,25.78819847,25.78670311,66710653
4/29/2014,26.31275749,26.40051651,25.74531555,25.77423668,26.31275749,53981801
4/30/2014,26.2609005,26.32771683,26.05446625,26.30777168,26.2609005,35023895
5/1/2014,26.49475861,26.57354164,26.12228012,26.28333855,26.49475861,38110345
5/2/2014,26.32422638,26.6268959,26.20854378,26.6149292,26.32422638,33770463
5/5/2014,26.31824303,26.37259483,25.99463272,26.16915321,26.31824303,20482080
5/6/2014,25.68647766,26.26837921,25.6824894,26.18959618,25.68647766,33780490
5/7/2014,25.42818642,25.76326752,25.09609985,25.71888924,25.42818642,64486563
5/8/2014,25.48004532,25.79069138,25.2531662,25.35339165,25.48004532,40426688
5/9/2014,25.86548615,25.92382622,25.14097595,25.46757889,25.86548615,48789585
5/12/2014,26.42345428,26.43691635,25.87944794,26.10383224,26.42345428,38250730
5/13/2014,26.58152008,26.73011208,26.40301132,26.47182274,26.58152008,33068541
5/14/2014,26.26040268,26.57703209,26.19258881,26.57703209,26.26040268,23835261
5/15/2014,25.92781448,26.22150993,25.80016518,26.21303177,25.92781448,34087331
5/16/2014,25.96022606,26.01856613,25.701437,25.99812126,25.96022606,29705333
5/19/2014,26.37059975,26.41647339,25.80829239,25.9138546,26.37059975,25555972
5/20/2014,26.41597557,26.73809052,26.24295044,26.4144783,26.41597557,35695734
5/21/2014,26.87322044,26.88533592,26.52268219,26.57204628,26.87322044,23925508
5/22/2014,27.17838287,27.30503464,26.96496773,26.98241997,27.17838287,32316482
5/23/2014,27.55933571,27.60620689,27.11056709,27.28808022,27.55933571,38643806
5/27/2014,28.2200222,28.22251511,27.64160919,27.72388458,28.2200222,42083223
5/28/2014,28.00710678,28.31426239,27.97319984,28.15121078,28.00710678,33040464
5/29/2014,27.9273262,28.12278938,27.8590126,28.09037781,27.9273262,27082150
5/30/2014,27.9178524,27.99065208,27.71939659,27.96322632,27.9178524,35422988
6/2/2014,27.6206665,27.96821213,27.21179008,27.95824051,27.6206665,28700582
6/3/2014,27.17239761,27.54138565,27.05322456,27.4740696,27.17239761,37332215
6/4/2014,27.15843773,27.35539627,26.86374664,27.00086975,27.15843773,36329469
6/5/2014,27.61917114,27.67152786,27.14796448,27.2451973,27.61917114,33782496
6/6/2014,27.74033928,27.82660294,27.37135124,27.82660294,27.74033928,34735104
6/9/2014,28.0290451,28.06793976,27.72587967,27.78122711,28.0290451,29350361
6/10/2014,27.9507618,28.10284424,27.8186245,27.94876671,27.9507618,27034019
6/11/2014,27.86549568,27.91735268,27.67501831,27.82361031,27.86549568,22002242
6/12/2014,27.49202156,27.82311249,27.34791565,27.78870583,27.49202156,29169867
6/13/2014,27.51246452,27.53939056,27.20331383,27.53739548,27.51246452,24410836
6/16/2014,27.13948822,27.4057579,27.00186539,27.38780785,27.13948822,34051232
6/17/2014,27.07616234,27.19134521,26.89266586,27.13549805,27.07616234,28891103
6/18/2014,27.59274483,27.60221863,27.12552643,27.16840935,27.59274483,34835379
6/19/2014,27.66903496,27.67402077,27.35040855,27.63612556,27.66903496,49136535
6/20/2014,27.74183464,27.80266762,27.44425201,27.76626778,27.74183464,90166875
6/23/2014,28.17015839,28.17265129,27.63662338,27.68149948,28.17015839,30736155
6/24/2014,28.15370369,28.55390549,27.97369766,28.18212509,28.15370369,44142862
6/25/2014,28.85328293,28.9186039,28.18362236,28.18561554,28.85328293,39387843
6/26/2014,28.72114563,29.04276276,28.51421356,28.9704628,28.72114563,34839390
6/27/2014,28.78297615,28.91411591,28.61144638,28.77998543,28.78297615,44738493
6/30/2014,28.68524551,28.89915657,28.65881729,28.85378265,28.68524551,26275943
7/1/2014,29.05373383,29.13999557,28.75355721,28.83682823,29.05373383,28959290
7/2/2014,29.03702927,29.19185448,28.9400444,29.08764076,29.03702927,21127848
7/3/2014,29.15645027,29.17041206,28.96647263,29.08764076,29.15645027,14283107
7/7/2014,29.03278923,29.24121857,28.90015411,29.10808372,29.03278923,21292298
7/8/2014,28.47631836,28.8970623,28.22924614,28.80391884,28.47631836,38190565
7/9/2014,28.7251358,28.75704765,28.39085388,28.5007515,28.7251358,22335153
7/10/2014,28.47681618,28.75056458,28.17315102,28.21802711,28.47681618,27134293
7/11/2014,28.87971115,28.96298218,28.49277306,28.51720619,28.87971115,32434806
7/14/2014,29.16343117,29.18038559,28.82236862,29.05024338,29.16343117,37081529
7/15/2014,29.15894318,29.2100544,28.74906921,29.20681381,29.15894318,32460877
7/16/2014,29.0532341,29.33944893,29.03029633,29.31950378,29.0532341,27942506
7/17/2014,28.60795784,28.96996307,28.35265732,28.89716339,28.60795784,60331186
7/18/2014,29.67253494,29.75829887,29.02032471,29.56881905,29.67253494,80283816
7/21/2014,29.39280128,29.6386261,29.18153191,29.50649071,29.39280128,41242922
7/22/2014,29.65558052,29.90040779,29.44914627,29.45513153,29.65558052,33983045
7/23/2014,29.71741104,29.81065559,29.54388618,29.58028793,29.71741104,24663528
7/24/2014,29.58627129,29.89292908,29.50748634,29.74084663,29.58627129,20702684
7/25/2014,29.37036324,29.51197433,29.27113533,29.43917465,29.37036324,18649061
7/28/2014,29.44914627,29.54388618,29.1575985,29.32299423,29.44914627,19736037
7/29/2014,29.20033073,29.40427017,29.09586716,29.35690117,29.20033073,26997920
7/30/2014,29.29058266,29.39429855,29.12005043,29.24720192,29.29058266,20329662
7/31/2014,28.50174713,29.10259819,28.42196655,28.95051575,28.50174713,42055146
8/1/2014,28.22600555,28.71915245,28.06544685,28.4419136,28.22600555,39105069
8/4/2014,28.57903671,28.68873405,28.12777519,28.37409973,28.57903671,28546159
8/5/2014,28.17614174,28.52069664,28.05347824,28.42446136,28.17614174,31024946
8/6/2014,28.24116325,28.45687294,27.92333603,28.01209259,28.24116325,26687069
8/7/2014,28.09087563,28.41648293,27.97818565,28.32224083,28.09087563,22218835
8/8/2014,28.36063576,28.43443298,27.94078827,28.10084915,28.36063576,29895854
8/11/2014,28.31625748,28.44639969,28.22251511,28.42146873,28.31625748,24294518
8/12/2014,28.0594635,28.2175293,27.96721649,28.14871788,28.0594635,30840441
8/13/2014,28.66031265,28.67128372,28.21004868,28.28783607,28.66031265,28784812
8/14/2014,28.65383148,28.81588554,28.46584702,28.73012161,28.65383148,19709966
8/15/2014,28.59549141,28.88968277,28.44789505,28.81389046,28.59549141,30383189
8/18/2014,29.02830315,29.14548111,28.72114563,28.72663116,29.02830315,25682318
8/19/2014,29.26265907,29.28659439,29.12005043,29.16991425,29.26265907,19573592
8/20/2014,29.14448357,29.25468063,29.04874611,29.21379471,29.14448357,20734771
8/21/2014,29.0886364,29.14498138,28.97744179,29.11107635,29.0886364,18296094
8/22/2014,29.04824829,29.18168259,28.95251083,29.09960747,29.04824829,15781209
8/25/2014,28.9305706,29.16991425,28.87073517,29.15595245,28.9305706,27228551
8/26/2014,28.81389046,29.01035118,28.75006676,28.98342514,28.81389046,32793789
8/27/2014,28.47183037,28.84530449,28.42710304,28.78447151,28.47183037,34067276
8/28/2014,28.38207626,28.58402252,28.27736473,28.40002823,28.38207626,25858801
8/29/2014,28.50174713,28.52368736,28.27581978,28.48828506,28.50174713,21675347
9/2/2014,28.78746414,28.8123951,28.48130417,28.51421356,28.78746414,31568434
9/3/2014,28.81788063,29.0696888,28.67128372,28.92059708,28.81788063,24302540
9/4/2014,29.01932716,29.21977615,28.88170433,28.92059708,29.01932716,29163850
9/5/2014,29.22376633,29.24720192,29.0178318,29.11905479,29.22376633,32647388
9/8/2014,29.40526772,29.50748634,29.23473549,29.24969482,29.40526772,28620362
9/9/2014,28.97096062,29.36936569,28.92059708,29.36437988,28.97096062,25744488
9/10/2014,29.07517433,29.09511948,28.76801682,28.99539375,29.07517433,19547521
9/11/2014,28.98791313,29.01085091,28.73410988,28.93854904,28.98791313,24420864
9/12/2014,28.70219803,29.00237465,28.64435768,28.9704628,28.70219803,32033708
9/15/2014,28.57654381,28.66879082,28.33271217,28.56856537,28.57654381,31951483
9/16/2014,28.91810417,28.99539375,28.55460358,28.55958939,28.91810417,29607064
9/17/2014,29.15844536,29.29556847,28.85951614,28.9210968,29.15844536,33856699
9/18/2014,29.38282967,29.39629173,29.16991425,29.26963997,29.38282967,28891103
9/19/2014,29.72239685,29.742342,29.39429855,29.49402428,29.72239685,74732617
9/22/2014,29.28808975,29.61613846,29.09312439,29.60970688,29.28808975,33790518
9/23/2014,28.97694397,29.26216125,28.9704628,29.26216125,28.97694397,29428575
9/24/2014,29.31900406,29.40077972,28.94652748,28.99339867,29.31900406,34562632
9/25/2014,28.67427444,29.31850624,28.63039589,29.29706573,28.67427444,38519466
9/26/2014,28.77599525,28.8832016,28.6543293,28.72413826,28.77599525,28873054
9/29/2014,28.7390976,28.83034515,28.48030663,28.50922775,28.7390976,25648224
9/30/2014,28.7889595,28.91311836,28.56407738,28.767519,28.7889595,32434806
10/1/2014,28.3357048,28.79993057,28.27287674,28.72164536,28.3357048,28909153
10/2/2014,28.42595673,28.51720619,28.08888245,28.28783607,28.42595673,23568530
10/3/2014,28.68524551,28.78222847,28.54662514,28.5740509,28.68524551,22834521
10/6/2014,28.78846169,28.9704628,28.64336014,28.86076355,28.78846169,24292512
10/7/2014,28.10982323,28.68474579,28.10982323,28.64136505,28.10982323,38226664
10/8/2014,28.54662514,28.61543655,27.79817963,28.2010746,28.54662514,39817018
10/9/2014,27.96721649,28.4962635,27.87646484,28.48080635,27.96721649,50496258
10/10/2014,27.14995956,28.17913437,27.12801933,27.80964851,27.14995956,61638766
10/13/2014,26.58750343,27.39977455,26.58201981,27.17489052,26.58750343,51633371
10/14/2014,26.82335663,27.28458977,26.58550835,26.87122536,26.82335663,44451708
10/15/2014,26.42893982,26.56706047,25.84404564,26.47780418,26.42893982,74387672
10/16/2014,26.15369415,26.39902115,25.67949677,25.87894821,26.15369415,74171079
10/17/2014,25.48852158,26.47630882,25.3568821,26.29031944,25.48852158,110787334
10/20/2014,25.9706974,26.01657295,25.33544159,25.40275764,25.9706974,52150788
10/21/2014,26.25491714,26.26738358,25.88443375,26.18760109,26.25491714,46725935
10/22/2014,26.56257248,26.91610146,26.36760712,26.42195892,26.56257248,58385859
10/23/2014,27.12453079,27.28608513,26.71914291,26.89216805,27.12453079,46976621
10/24/2014,26.91510582,27.16940689,26.71615028,27.14347839,26.91510582,39462046
10/27/2014,26.96446991,27.1459713,26.7779808,26.7779808,26.96446991,23706909
10/28/2014,27.36985588,27.37384415,27.0068531,27.07566452,27.36985588,25419598
10/29/2014,27.39129639,27.63363266,27.27411842,27.42470551,27.39129639,35410955
10/30/2014,27.44016266,27.56432152,27.10109329,27.37234879,27.44016266,29113713
10/31/2014,27.87746239,27.90189552,27.66155434,27.89092445,27.87746239,40701440
11/3/2014,27.68499184,27.8186245,27.58576393,27.69895363,27.68499184,27645693
11/4/2014,27.62964249,27.69895363,27.38980103,27.57429504,27.62964249,24884132
11/5/2014,27.22126389,27.76377487,27.12801933,27.76377487,27.22126389,40645286
11/6/2014,27.02779579,27.26938248,26.97444153,27.2003212,27.02779579,26665008
11/7/2014,26.97643661,27.2357235,26.85975647,27.2357235,26.97643661,32675465
11/10/2014,27.2995491,27.40426254,26.97693443,26.99887466,27.2995491,22692131
11/11/2014,27.43916512,27.52144051,27.24021149,27.34941292,27.43916512,19310873
11/12/2014,27.29057312,27.44764137,27.1838665,27.44415283,27.29057312,22593862
11/13/2014,27.19433784,27.41473389,27.09959793,27.41473389,27.19433784,26787343
11/14/2014,27.14547157,27.25915909,27.03327942,27.25915909,27.14547157,25790614
11/17/2014,26.75205231,27.11505508,26.62993813,27.10458374,26.75205231,34520517
11/18/2014,26.67825508,27.02280807,26.63537216,26.8014164,26.67825508,39253475
11/19/2014,26.77598763,26.83831406,26.43143272,26.67675972,26.77598763,27844237
11/20/2014,26.66828156,26.68224335,26.48129654,26.4897728,26.66828156,31267610
11/21/2014,26.8014164,27.0327816,26.75454521,27.00635338,26.8014164,44485801
11/24/2014,26.88967323,27.06070518,26.70767403,26.80889511,26.88967323,34127440
11/25/2014,26.97992706,27.12453079,26.8563652,26.87621117,26.97992706,35798014
11/26/2014,26.94452477,27.00336266,26.77857971,26.96995354,26.94452477,30459397
11/28/2014,27.01732445,27.0258007,26.7565403,26.95698929,27.01732445,22966883
12/1/2014,26.61692238,26.99638176,26.52018929,26.87122536,26.61692238,42307838
12/2/2014,26.61442947,26.70169067,26.41747093,26.60246277,26.61442947,30533600
12/3/2014,26.49326324,26.72642326,26.39054489,26.4992466,26.49326324,25559983
12/4/2014,26.7919426,26.79343987,26.35713577,26.48528481,26.7919426,27842232
12/5/2014,26.19109154,26.57154846,26.14222717,26.47730637,26.19109154,51312493
12/8/2014,26.27685738,26.47730637,26.11779404,26.28433609,26.27685738,46587556
12/9/2014,26.59548187,26.63636971,25.95374489,26.03551865,26.59548187,37426473
12/10/2014,26.23098373,26.74307632,26.20605087,26.58102226,26.23098373,34245764
12/11/2014,26.34467125,26.62290764,26.28284073,26.31774521,26.34467125,32216207
12/12/2014,25.8619957,26.35264969,25.8619957,26.10383224,25.8619957,39891221
12/15/2014,25.61966133,26.08338737,25.59323311,26.06543732,25.61966133,56268061
12/16/2014,24.70168114,25.58226395,24.38305664,25.5079689,24.70168114,79285081
12/17/2014,25.17538071,25.28059196,24.77248764,24.78196144,25.17538071,57663883
12/18/2014,25.48503113,25.62315178,25.16590691,25.57727814,25.48503113,58534266
12/19/2014,25.74681282,25.81512451,25.27615356,25.50547409,25.74681282,73804074
12/22/2014,26.17164612,26.25092888,25.73334885,25.73334885,26.17164612,54475152
12/23/2014,26.4568634,26.65481949,26.24245071,26.27785492,26.4568634,43952341
12/24/2014,26.36611176,26.51515388,26.27885056,26.45287323,26.36611176,14118657
12/26/2014,26.62839127,26.63936234,26.29331207,26.36611176,26.62839127,20810980
12/29/2014,26.44389725,26.70069313,26.42799187,26.53664398,26.44389725,45570772
12/30/2014,26.44838524,26.48478508,26.28433609,26.33220482,26.44838524,17525986
12/31/2014,26.24793625,26.55708885,26.21801758,26.4897728,26.24793625,27364925
1/2/2015,26.16865349,26.49077034,26.13325119,26.37807846,26.16865349,28951268
1/5/2015,25.62315178,26.14472008,25.58276367,26.09136581,25.62315178,41196796
1/6/2015,25.02928162,25.7380867,24.9839077,25.67949677,25.02928162,57998800
1/7/2015,24.9864006,25.29275894,24.91409874,25.28059196,24.9864006,41301082
1/8/2015,25.06518364,25.10507393,24.48278236,24.83132553,25.06518364,67071641
1/9/2015,24.74057579,25.17687607,24.67176437,25.16889954,24.74057579,41427428
1/12/2015,24.56007004,24.73090172,24.31125259,24.67924309,24.56007004,46535413
1/13/2015,24.74107361,25.08014107,24.5520916,24.87370872,24.74107361,47409807
1/14/2015,24.97493172,25.0926075,24.58250809,24.66478348,24.97493172,44714427
1/15/2015,25.02080536,25.21477318,24.81985664,25.20928764,25.02080536,54316718
1/16/2015,25.33444405,25.33992958,24.93154907,24.9320488,25.33444405,45965854
1/20/2015,25.27560616,25.55483818,25.23152733,25.48004532,25.27560616,44640224
1/21/2015,25.83108139,25.89291191,25.24070168,25.2930584,25.83108139,45374234
1/22/2015,26.64634132,26.74307632,25.9138546,26.00260925,26.64634132,53538588
1/23/2015,26.92358017,27.03427696,26.57703209,26.70617867,26.92358017,45634948
1/26/2015,26.68722916,26.87621117,26.41098976,26.85277557,26.68722916,30874534
1/27/2015,25.86050034,26.46234894,25.8385601,26.42594719,25.86050034,38080263
1/28/2015,25.4301815,26.07790375,25.4301815,26.0674324,25.4301815,33676205
1/29/2015,25.4630909,25.4845314,24.99138641,25.48004532,25.4630909,83727244
1/30/2015,26.6528244,26.9195919,25.70542526,25.72237968,26.6528244,112127002
2/2/2015,26.35165215,26.57703209,25.85651016,26.51370621,26.35165215,56996054
2/3/2015,26.38954735,26.59697723,26.09136581,26.32771683,26.38954735,40773638
2/4/2015,26.06643486,26.56067848,25.99213982,26.38954735,26.06643486,33273101
2/5/2015,26.30677414,26.35264969,26.03302574,26.11779404,26.30677414,36995292
2/6/2015,26.47730637,26.78645706,26.24843407,26.30976677,26.47730637,35270570
2/9/2015,26.31924057,26.52717018,26.22898865,26.32771683,26.31924057,25355423
2/10/2015,26.77349281,26.81138992,26.27386475,26.39253807,26.77349281,34997823
2/11/2015,26.72512627,26.84878731,26.59588051,26.69171715,26.72512627,27555446
2/12/2015,27.07217216,27.16641426,26.6604538,26.78895187,27.07217216,32404724
2/13/2015,27.37534142,27.42021751,27.08214569,27.09311676,27.37534142,38006060
2/17/2015,27.06768608,27.42470551,26.98042488,27.26663971,27.06768608,32336537
2/18/2015,26.91111565,27.19982338,26.80191422,26.99588394,26.91111565,29061570
2/19/2015,27.06918144,27.08114815,26.82684708,26.82834244,27.06918144,19782163
2/20/2015,26.87371826,27.1130619,26.7166481,27.08214569,26.87371826,28887092
2/23/2015,26.52268219,26.74851227,26.39802361,26.72911453,26.52268219,29157834
2/24/2015,26.73110962,26.7660141,26.34018326,26.42744255,26.73110962,20101036
2/25/2015,27.11904526,27.23622322,26.69894791,26.72163582,27.11904526,36519991
2/26/2015,27.69795418,27.73086548,27.00086975,27.08613586,27.69795418,46230579
2/27/2015,27.84355545,28.15819168,27.56930733,27.63612556,27.84355545,48203982
3/2/2015,28.48878479,28.5291729,27.86100769,27.94976425,28.48878479,42592618
3/3/2015,28.60346985,28.69072914,28.2484436,28.44440651,28.60346985,34095352
3/4/2015,28.59000587,28.77649307,28.32274055,28.51521111,28.59000587,37536775
3/5/2015,28.68773842,28.81638527,28.59200096,28.67227936,28.68773842,27792094
3/6/2015,28.30653381,28.75505257,28.26041031,28.66529846,28.30653381,33182854
3/9/2015,28.36462593,28.43543053,28.09960365,28.26539612,28.36462593,21242161
3/10/2015,27.67452049,28.16517258,27.6605587,28.13525581,27.67452049,35846146
3/11/2015,27.4835434,27.8305912,27.45861244,27.68100166,27.4835434,36415706
3/12/2015,27.69945145,27.74233246,27.44764137,27.59972572,27.69945145,27792094
3/13/2015,27.29107285,27.84355545,27.1364975,27.599226,27.29107285,34071287
3/16/2015,27.64958763,27.76626778,27.22525215,27.47207451,27.64958763,32819860
3/17/2015,27.46659088,27.61418533,27.32497978,27.50997162,27.46659088,36110871
3/18/2015,27.89840508,27.91236687,27.27511597,27.54936218,27.89840508,42690887
3/19/2015,27.82311249,27.96322632,27.73111343,27.89291954,27.82311249,23945563
3/20/2015,27.94128609,28.00910187,27.87596703,28.00561142,27.94128609,52337299
3/23/2015,27.86399841,28.04101372,27.71540642,27.94477844,27.86399841,32876014
3/24/2015,28.43144035,28.65083885,27.98367119,28.05098534,28.43144035,51665459
3/25/2015,27.86275291,28.53465843,27.86050987,28.44689941,27.86275291,43045859
3/26/2015,27.68249893,27.8684864,27.45711517,27.80316544,27.68249893,31452115
3/27/2015,27.3419323,27.68798256,27.33146095,27.57429504,27.3419323,37949906
3/30/2015,27.5259285,27.59773064,27.33345604,27.50548363,27.5259285,25750504
3/31/2015,27.32497978,27.65956116,27.26115417,27.42470551,27.32497978,31760961
4/1/2015,27.05372429,27.48154831,26.90114212,27.35489655,27.05372429,39261497
4/2/2015,26.70318604,26.96845818,26.61926651,26.96845818,26.70318604,34327989
4/6/2015,26.76476669,26.84679222,26.40600204,26.53813934,26.76476669,26488525
4/7/2015,26.77748108,27.06020546,26.72662163,26.83033752,26.77748108,26057345
4/8/2015,27.00635338,27.11804771,26.84529686,26.84529686,27.00635338,23570536
4/9/2015,26.96496773,27.0233078,26.70119286,26.97743225,26.96496773,31157308
4/10/2015,26.9265728,27.04026031,26.7919426,27.04026031,26.9265728,28189181
4/13/2015,26.88468742,27.12851906,26.7919426,26.84679222,26.88468742,32906096
4/14/2015,26.44688988,26.80490685,26.33230591,26.73908806,26.44688988,52082601
4/15/2015,26.5535965,26.66329575,26.08937263,26.36262131,26.5535965,46376979
4/16/2015,26.61692238,26.70617867,26.40799713,26.42245674,26.61692238,25997180
4/17/2015,26.13075829,26.41946411,25.97917366,26.36062622,26.13075829,43037837
4/20/2015,26.69570732,26.73110962,26.15319633,26.20804596,26.69570732,33585958
4/21/2015,26.62540054,26.89565849,26.61068916,26.80191422,26.62540054,36895018
4/22/2015,26.89441109,26.97992706,26.51470375,26.64684105,26.89441109,31871263
4/23/2015,27.27511597,27.47257423,26.93754387,26.9759388,27.27511597,83697161
4/24/2015,28.17564392,28.47881126,27.78621292,28.22750092,28.17564392,98650102
4/27/2015,27.76849937,28.29750061,27.65999985,28.16950035,27.76849937,47960000
